web-scraper-order,web-scraper-start-url,match,match-href,Bookmakers,Home Odds,Draw Odds,Away Odds,Payout,results,date,time
1574462841-5083,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,The Strongest - Guabira,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-guabira-ED9rVtrE/,null,null,null,null,null,"Final result 4:0 (3:0, 1:0)",27-Jul-19,19:00
1574462838-5066,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,Marathonbet,3,3.82,2.16,-,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462830-5050,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,Bethard,1.49,4.2,5.35,91.20%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462838-5065,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,Coolbet,2.85,3.5,2.17,91.10%,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462830-5057,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,null,null,null,null,null,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462838-5068,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,Unibet,2.85,3.35,2.17,-,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462830-5054,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,Pinnacle,1.54,4.33,5.65,94.60%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462838-5063,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,Bethard,2.85,3.45,2.15,90.40%,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462838-5064,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,bwin,2.65,3.5,2.25,90.30%,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462830-5056,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,William Hill,1.47,4.33,5.5,91.50%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462830-5045,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,18bet,1.47,4.4,5.75,92.50%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462838-5059,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,1xBet,3.14,3.88,2.09,-,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462830-5051,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,bwin,1.42,4.4,5.75,90.50%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462830-5046,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,1xBet,1.56,4.62,5,94.60%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462838-5062,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,bet365,2.9,3.4,2.2,91.50%,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462838-5067,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,Pinnacle,3.03,3.6,2.26,95.20%,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462830-5048,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,bet-at-home,1.46,4.12,4.97,88.60%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462830-5047,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,Asianodds,1.54,4.33,5.65,94.60%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462830-5049,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,bet365,1.44,4.5,5.5,91.00%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462838-5061,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,bet-at-home,2.81,3.49,2.05,88.50%,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462838-5058,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,18bet,3,3.5,2.15,92.20%,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462838-5060,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,Asianodds,3,3.64,2.26,-,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462830-5055,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,Unibet,1.48,3.95,5.4,-,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462830-5053,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,Marathonbet,1.56,4.4,5.25,94.40%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462838-5070,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,null,null,null,null,null,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462830-5052,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Blooming - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-sport-boys-C8Va6c5D/,Coolbet,1.45,4.3,5.5,90.60%,"Final result 4:1 (1:0, 3:1)",26-Jul-19,0:30
1574462838-5069,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/2/,Real Potosi - Wilstermann,https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-wilstermann-YHWe7wj7/,William Hill,3,3.7,2.05,91.60%,"Final result 0:1 (0:0, 0:1)",26-Jul-19,0:30
1574462820-5027,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,Marathonbet,1.27,6.05,9.4,94.40%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462826-5043,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,William Hill,3.2,3.1,2.2,91.80%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462826-5036,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,bet365,3.4,3.3,2.15,94.10%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462826-5032,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,18bet,3.25,3.2,2.2,93.00%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462820-5022,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,bet-at-home,1.22,5.29,8.14,88.40%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462820-5021,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,Asianodds,1.25,6.41,10.76,95.30%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462826-5041,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,Pinnacle,3.52,3.19,2.21,95.20%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462820-5020,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,1xBet,1.29,6.05,8.6,94.60%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462826-5044,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,null,null,null,null,null,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462820-5028,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,Pinnacle,1.23,6.41,10.76,94.20%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462820-5024,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,Bethard,1.22,5.8,9.25,90.90%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462826-5042,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,Unibet,2.8,3.3,2.23,-,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462820-5026,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,Coolbet,1.23,5.75,9,91.10%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462820-5023,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,bet365,1.22,5.75,9,90.50%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462826-5034,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,Asianodds,3.52,3.19,2.28,96.50%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462820-5025,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,bwin,1.22,5.75,8.25,89.70%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462826-5035,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,bet-at-home,3.03,3.07,2.11,88.50%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462826-5039,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,Coolbet,3,3.2,2.2,90.90%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462826-5033,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,1xBet,3.11,3.28,2.32,94.60%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462826-5038,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,bwin,2.95,3.25,2.15,89.90%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462820-5030,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,William Hill,1.22,5.8,10,91.60%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462826-5037,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,Bethard,3.15,3.1,2.2,91.40%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462826-5040,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Destroyers - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional/destroyers-royal-pari-vsIh8Jz1/,Marathonbet,3.25,3.4,2.19,94.50%,"Final result 0:2 (0:1, 0:1)",25-Jul-19,22:15
1574462820-5029,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,Unibet,1.2,5.6,9.5,-,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462820-5019,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,18bet,1.23,6,10,92.60%,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462820-5031,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Always Ready - Oriente Petrolero,https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-oriente-petrolero-0jJl9aLf/,null,null,null,null,null,"Final result 3:0 (0:0, 3:0)",25-Jul-19,19:00
1574462816-5011,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,Bethard,1.56,4,4.85,91.10%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5017,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,William Hill,1.57,4,4.8,91.30%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5008,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,Asianodds,1.59,4.27,5.11,94.40%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5018,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,null,null,null,null,null,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5009,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,bet-at-home,1.53,3.9,4.53,88.40%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5010,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,bet365,1.53,4,5.25,91.40%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5013,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,Coolbet,1.55,4,5,91.30%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5014,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,Marathonbet,1.6,4.3,5,94.60%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5012,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,bwin,1.55,4,4.75,90.40%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5016,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,Unibet,1.5,4.1,4.9,-,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5007,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,1xBet,1.66,4.54,4.32,94.90%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5006,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,18bet,1.56,4.1,5,92.20%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462816-5015,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,San Jose - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-nacional-potosi-4OPuBLjr/,Pinnacle,1.59,4.27,5.11,94.40%,"Final result 2:1 (1:0, 1:1)",24-Jul-19,23:30
1574462803-4981,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,1xBet,1.46,4.84,6.25,95.10%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462803-4986,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,bwin,1.36,4.75,6,89.90%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462806-4999,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Wilstermann - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-bolivar-O6LH66ad/,bwin,2.05,3.5,3,90.30%,"Final result 3:2 (3:0, 0:2)",21-Jul-19,21:15
1574462806-4998,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Wilstermann - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-bolivar-O6LH66ad/,Bethard,2.1,3.65,2.9,91.30%,"Final result 3:2 (3:0, 0:2)",21-Jul-19,21:15
1574462806-5005,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Wilstermann - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-bolivar-O6LH66ad/,null,null,null,null,null,"Final result 3:2 (3:0, 0:2)",21-Jul-19,21:15
1574462803-4990,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,Unibet,1.35,4.7,6,-,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462806-5004,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Wilstermann - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-bolivar-O6LH66ad/,William Hill,2.15,3.8,2.8,92.10%,"Final result 3:2 (3:0, 0:2)",21-Jul-19,21:15
1574462806-5002,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Wilstermann - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-bolivar-O6LH66ad/,Pinnacle,2.22,3.88,2.92,95.20%,"Final result 3:2 (3:0, 0:2)",21-Jul-19,21:15
1574462803-4984,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,bet365,1.4,4.33,6.5,91.00%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462803-4982,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,Asianodds,1.46,5.01,6.34,95.90%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462803-4987,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,Coolbet,1.4,4.5,6,90.60%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462806-4995,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Wilstermann - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-bolivar-O6LH66ad/,Asianodds,2.22,3.88,2.92,95.20%,"Final result 3:2 (3:0, 0:2)",21-Jul-19,21:15
1574462803-4985,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,Bethard,1.39,4.7,5.9,90.80%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462806-4997,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Wilstermann - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-bolivar-O6LH66ad/,bet365,2.15,3.75,3,93.90%,"Final result 3:2 (3:0, 0:2)",21-Jul-19,21:15
1574462803-4991,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,William Hill,1.4,4.6,6.5,92.10%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462803-4983,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,bet-at-home,1.39,4.33,5.58,88.50%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462803-4989,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,Pinnacle,1.42,5.01,6.34,94.20%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462803-4980,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,18bet,1.41,4.7,6.25,92.40%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462803-4992,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,null,null,null,null,null,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462806-4993,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Wilstermann - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-bolivar-O6LH66ad/,18bet,2.1,3.7,3,92.60%,"Final result 3:2 (3:0, 0:2)",21-Jul-19,21:15
1574462803-4988,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,The Strongest - San Jose,https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-san-jose-xA9aVkxc/,Marathonbet,1.44,4.85,6.25,94.30%,"Final result 1:1 (0:1, 1:0)",21-Jul-19,19:00
1574462806-4994,https://www.oddsportal.com/soccer/bolivia/division-profesional/results/#/page/3/,Wilstermann - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-bolivar-O6LH66ad/,1xBet,2.17,4,2.9,94.70%,"Final result 3:2 (3:0, 0:2)",21-Jul-19,21:15
