web-scraper-order,web-scraper-start-url,match,match-href,Bookmakers,Home Odds,Draw Odds,Away Odds,Payout,results,date,time
"1579704211-91","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Oriente Petrolero - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/oriente-petrolero-aurora-C2bvlA6q/","Coolbet","1.08","9.00","15.00","90.6%","Final result 2:1 (1:0, 1:1)","10 Dec  2019","00:30"
"1579704332-358","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Destroyers - San Jose","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/destroyers-san-jose-nH8H1lht/","1xBet","3.80","4.80","1.72","95.0%","Final result 4:2 (3:0, 1:2)","21 Dec  2019","21:15"
"1579704223-127","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","San Jose - Bolivar","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/san-jose-bolivar-pE5Aj3Ss/","Coolbet","2.05","3.50","3.10","91.2%","Final result 2:2 (1:1, 1:1)","12 Dec  2019","00:30"
"1579704366-426","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Guabira","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-guabira-p8Mk6UqP/","Pinnacle","1.43","5.02","6.03","94.0%","Final result 1:1 (0:1, 1:0)","22 Dec  2019","23:30"
"1579704304-302","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Destroyers","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-destroyers-tzd9cxtP/","Asianodds","1.43","4.88","6.14","93.7%","Final result 1:0 (1:0, 0:0)","19 Dec  2019","00:30"
"1579704452-591","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Always Ready - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/always-ready-nacional-potosi-CrIO8N5N/","MrGreen","3.20","2.80","2.25","-","Final result 3:2 (1:1, 2:1)","28 Dec  2019","20:00"
"1579704191-29","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Real Potosi - Destroyers","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/real-potosi-destroyers-0OI3fCTF/","Bethard","1.17","6.70","10.75","91.2%","Final result 5:0 (3:0, 2:0)","08 Dec  2019","19:00"
"1579704385-455","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","San Jose - Blooming","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/san-jose-blooming-8jL7C56b/","Asianodds","1.32","6.64","6.74","94.6%","Final result 4:0 (0:0, 4:0)","25 Dec  2019","20:00"
"1579704180-4","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Wilstermann","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-wilstermann-C2x9YU6d/","bet365","2.62","3.40","2.55","93.6%","Final result 0:3 (0:2, 0:1)","06 Dec  2019","00:30"
"1579704299-294","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Aurora - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/aurora-real-potosi-Y9h1abBC/","bwin","2.10","3.70","2.75","90.1%","Final result 0:0 (0:0, 0:0)","18 Dec  2019","22:15"
"1579704436-549","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Destroyers - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/destroyers-the-strongest-buEK93jH/","1xBet","6.45","5.65","1.38","94.6%","Final result 2:3 (0:1, 2:2)","28 Dec  2019","20:00"
"1579704211-96","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Oriente Petrolero - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/oriente-petrolero-aurora-C2bvlA6q/","null","null","null","null","null","Final result 2:1 (1:0, 1:1)","10 Dec  2019","00:30"
"1579704405-499","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Guabira - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/guabira-oriente-petrolero-2DbtdpMH/","Unibet","2.35","3.25","2.63","-","Final result 1:3 (1:1, 0:2)","25 Dec  2019","20:00"
"1579704260-196","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Real Potosi - San Jose","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/real-potosi-san-jose-f5EOousD/","bet365","3.10","3.60","2.00","90.9%","Final result 1:4 (0:1, 1:3)","15 Dec  2019","19:00"
"1579704428-533","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","San Jose - Guabira","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/san-jose-guabira-xQPBBPL4/","Pinnacle","1.06","13.03","28.52","94.8%","Final result 2:1 (1:1, 1:0)","28 Dec  2019","20:00"
"1579704360-417","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-sport-boys-Ua0Yc6i5/","null","null","null","null","null","Final result 3:2 (1:0, 2:2)","22 Dec  2019","21:15"
"1579704299-295","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Aurora - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/aurora-real-potosi-Y9h1abBC/","Coolbet","2.05","3.75","2.90","91.0%","Final result 0:0 (0:0, 0:0)","18 Dec  2019","22:15"
"1579704273-238","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-the-strongest-MB6A9rZJ/","Unibet","2.60","3.35","2.33","-","Final result 1:1 (1:1, 0:0)","15 Dec  2019","21:15"
"1579704413-506","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Aurora - Destroyers","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/aurora-destroyers-UaM3Doih/","Bethard","1.54","3.85","5.30","91.1%","Final result 1:0 (0:0, 1:0)","25 Dec  2019","20:00"
"1579704206-68","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - San Jose","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-san-jose-6LLBhjbS/","MrGreen","1.65","4.00","3.85","-","Final result 1:1 (0:0, 1:1)","08 Dec  2019","21:15"
"1579704180-7","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Wilstermann","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-wilstermann-C2x9YU6d/","Coolbet","2.45","3.40","2.50","90.7%","Final result 0:3 (0:2, 0:1)","06 Dec  2019","00:30"
"1579704290-275","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Guabira - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/guabira-royal-pari-4U0p3tCm/","William Hill","2.38","3.20","2.80","91.8%","Final result 1:1 (1:1, 0:0)","18 Dec  2019","19:00"
"1579704308-317","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Nacional Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/nacional-potosi-wilstermann-xrah1Kt0/","Bethard","2.65","3.20","2.40","90.4%","Final result 1:3 (0:1, 1:2)","19 Dec  2019","22:15"
"1579704436-559","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Destroyers - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/destroyers-the-strongest-buEK93jH/","William Hill","6.50","5.25","1.33","91.2%","Final result 2:3 (0:1, 2:2)","28 Dec  2019","20:00"
"1579704405-495","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Guabira - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/guabira-oriente-petrolero-2DbtdpMH/","bwin","3.00","3.50","2.05","90.3%","Final result 1:3 (1:1, 0:2)","25 Dec  2019","20:00"
"1579704428-529","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","San Jose - Guabira","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/san-jose-guabira-xQPBBPL4/","Bethard","1.04","10.75","20.50","90.6%","Final result 2:1 (1:1, 1:0)","28 Dec  2019","20:00"
"1579704273-231","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-the-strongest-MB6A9rZJ/","bet-at-home","2.55","3.35","2.28","88.6%","Final result 1:1 (1:1, 0:0)","15 Dec  2019","21:15"
"1579704213-99","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Destroyers - Always Ready","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/destroyers-always-ready-4GLBlscf/","bet-at-home","2.60","3.38","2.22","88.4%","Final result 1:3 (0:1, 1:2)","11 Dec  2019","19:00"
"1579704446-580","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-aurora-GGOFAqyB/","MrGreen","1.36","5.20","6.10","-","Final result 0:1 (0:1, 0:0)","28 Dec  2019","20:00"
"1579704290-272","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Guabira - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/guabira-royal-pari-4U0p3tCm/","MrGreen","2.33","3.35","2.60","-","Final result 1:1 (1:1, 0:0)","18 Dec  2019","19:00"
"1579704235-148","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Guabira - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/guabira-sport-boys-bJ0jo8j2/","bet365","2.50","3.50","2.50","92.1%","Final result 0:0 (0:0, 0:0)","13 Dec  2019","00:00"
"1579704219-112","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-real-potosi-QPM7kNsl/","bet365","1.40","4.75","6.00","91.6%","Final result 2:0 (1:0, 1:0)","11 Dec  2019","22:15"
"1579704228-133","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Nacional Potosi - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/nacional-potosi-royal-pari-0OvZ9iT2/","1xBet","1.35","5.60","7.20","94.5%","Final result 5:2 (4:0, 1:2)","12 Dec  2019","19:00"
"1579704339-375","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Real Potosi - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/real-potosi-the-strongest-YX6PaSMh/","bwin","6.00","4.75","1.36","89.9%","Final result 1:3 (0:1, 1:2)","22 Dec  2019","19:00"
"1579704219-118","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-real-potosi-QPM7kNsl/","Unibet","1.40","4.40","5.75","89.6%","Final result 2:0 (1:0, 1:0)","11 Dec  2019","22:15"
"1579704270-228","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Bolivar - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/bolivar-aurora-YeDSpadJ/","null","null","null","null","null","Bolivar awarded (5:0)","15 Dec  2019","20:00"
"1579704273-230","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-the-strongest-MB6A9rZJ/","Asianodds","2.68","3.60","2.54","95.7%","Final result 1:1 (1:1, 0:0)","15 Dec  2019","21:15"
"1579704360-409","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-sport-boys-Ua0Yc6i5/","bet365","1.11","7.50","13.00","90.0%","Final result 3:2 (1:0, 2:2)","22 Dec  2019","21:15"
"1579704326-355","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Always Ready - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/always-ready-aurora-fs8L087n/","Pinnacle","1.22","7.24","9.03","93.6%","Final result 0:2 (0:0, 0:2)","21 Dec  2019","19:00"
"1579704299-298","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Aurora - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/aurora-real-potosi-Y9h1abBC/","Unibet","2.02","3.50","2.95","-","Final result 0:0 (0:0, 0:0)","18 Dec  2019","22:15"
"1579704180-12","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Wilstermann","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-wilstermann-C2x9YU6d/","null","null","null","null","null","Final result 0:3 (0:2, 0:1)","06 Dec  2019","00:30"
"1579704366-423","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Guabira","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-guabira-p8Mk6UqP/","bwin","1.45","4.60","5.00","90.3%","Final result 1:1 (0:1, 1:0)","22 Dec  2019","23:30"
"1579704397-489","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Nacional Potosi - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/nacional-potosi-real-potosi-z1TfF7Mu/","null","null","null","null","null","Final result 1:2 (0:1, 1:1)","25 Dec  2019","20:00"
"1579704360-410","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-sport-boys-Ua0Yc6i5/","Bethard","1.18","7.00","9.25","-","Final result 3:2 (1:0, 2:2)","22 Dec  2019","21:15"
"1579704279-248","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Royal Pari - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/royal-pari-sport-boys-6qrs4Mds/","MrGreen","2.04","3.45","3.00","-","Final result 0:1 (0:0, 0:1)","15 Dec  2019","21:15"
"1579704228-134","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Nacional Potosi - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/nacional-potosi-royal-pari-0OvZ9iT2/","Asianodds","1.31","5.30","8.66","93.7%","Final result 5:2 (4:0, 1:2)","12 Dec  2019","19:00"
"1579704219-115","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-real-potosi-QPM7kNsl/","Coolbet","1.42","4.50","5.75","90.9%","Final result 2:0 (1:0, 1:0)","11 Dec  2019","22:15"
"1579704308-323","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Nacional Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/nacional-potosi-wilstermann-xrah1Kt0/","William Hill","2.88","3.20","2.35","92.1%","Final result 1:3 (0:1, 1:2)","19 Dec  2019","22:15"
"1579704191-35","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Real Potosi - Destroyers","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/real-potosi-destroyers-0OI3fCTF/","William Hill","1.15","7.00","13.00","91.8%","Final result 5:0 (3:0, 2:0)","08 Dec  2019","19:00"
"1579704353-400","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Bolivar - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/bolivar-nacional-potosi-GddUbnxa/","Coolbet","1.21","6.25","8.75","90.8%","Final result 2:1 (1:0, 1:1)","22 Dec  2019","20:00"
"1579704442-562","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Bolivar - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/bolivar-royal-pari-8E3f31Tp/","Asianodds","1.05","9.90","15.00","89.3%","Final result 2:2 (1:1, 1:1)","28 Dec  2019","20:00"
"1579704254-188","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Always Ready - Blooming","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/always-ready-blooming-CtPJnLR6/","MrGreen","1.24","6.00","7.00","-","Final result 3:0 (0:0, 3:0)","14 Dec  2019","19:00"
"1579704279-241","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Royal Pari - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/royal-pari-sport-boys-6qrs4Mds/","1xBet","2.23","3.56","3.06","94.7%","Final result 0:1 (0:0, 0:1)","15 Dec  2019","21:15"
"1579704279-245","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Royal Pari - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/royal-pari-sport-boys-6qrs4Mds/","Bethard","2.10","3.40","3.00","90.6%","Final result 0:1 (0:0, 0:1)","15 Dec  2019","21:15"
"1579704206-71","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - San Jose","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-san-jose-6LLBhjbS/","William Hill","1.70","3.90","4.00","91.4%","Final result 1:1 (0:0, 1:1)","08 Dec  2019","21:15"
"1579704299-299","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Aurora - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/aurora-real-potosi-Y9h1abBC/","William Hill","2.10","3.70","2.90","91.6%","Final result 0:0 (0:0, 0:0)","18 Dec  2019","22:15"
"1579704191-32","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Real Potosi - Destroyers","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/real-potosi-destroyers-0OI3fCTF/","MrGreen","1.15","6.75","10.50","-","Final result 5:0 (3:0, 2:0)","08 Dec  2019","19:00"
"1579704423-523","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-oriente-petrolero-fHOURp6o/","William Hill","1.15","7.50","12.00","92.1%","Final result 3:1 (1:0, 2:1)","28 Dec  2019","20:00"
"1579704428-531","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","San Jose - Guabira","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/san-jose-guabira-xQPBBPL4/","Coolbet","1.06","10.00","18.00","91.0%","Final result 2:1 (1:1, 1:0)","28 Dec  2019","20:00"
"1579704206-66","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - San Jose","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-san-jose-6LLBhjbS/","bwin","1.72","3.75","3.75","89.7%","Final result 1:1 (0:0, 1:1)","08 Dec  2019","21:15"
"1579704372-438","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","The Strongest - Always Ready","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/the-strongest-always-ready-nyXbERyn/","Pinnacle","1.07","11.61","17.55","92.8%","Final result 3:2 (2:2, 1:0)","25 Dec  2019","20:00"
"1579704423-522","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-oriente-petrolero-fHOURp6o/","Unibet","1.16","6.40","10.50","-","Final result 3:1 (1:0, 2:1)","28 Dec  2019","20:00"
"1579704196-46","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Always Ready - Guabira","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/always-ready-guabira-MXJaehE9/","Unibet","1.18","6.00","10.50","-","Final result 4:0 (0:0, 4:0)","08 Dec  2019","19:00"
"1579704254-185","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Always Ready - Blooming","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/always-ready-blooming-CtPJnLR6/","Bethard","1.24","5.75","8.50","91.1%","Final result 3:0 (0:0, 3:0)","14 Dec  2019","19:00"
"1579704296-277","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","San Jose - Always Ready","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/san-jose-always-ready-SWi5bIQI/","1xBet","1.48","5.35","5.15","94.6%","Final result 2:3 (1:2, 1:1)","18 Dec  2019","22:15"
"1579704308-313","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Nacional Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/nacional-potosi-wilstermann-xrah1Kt0/","1xBet","3.18","3.19","2.34","94.8%","Final result 1:3 (0:1, 1:2)","19 Dec  2019","22:15"
"1579704270-224","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Bolivar - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/bolivar-aurora-YeDSpadJ/","MrGreen","1.02","11.50","25.00","-","Bolivar awarded (5:0)","15 Dec  2019","20:00"
"1579704211-90","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Oriente Petrolero - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/oriente-petrolero-aurora-C2bvlA6q/","bwin","1.09","8.75","12.50","90.0%","Final result 2:1 (1:0, 1:1)","10 Dec  2019","00:30"
"1579704279-247","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Royal Pari - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/royal-pari-sport-boys-6qrs4Mds/","Coolbet","2.10","3.40","3.00","90.6%","Final result 0:1 (0:0, 0:1)","15 Dec  2019","21:15"
"1579704326-353","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Always Ready - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/always-ready-aurora-fs8L087n/","bwin","1.20","5.50","10.50","-","Final result 0:2 (0:0, 0:2)","21 Dec  2019","19:00"
"1579704428-526","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","San Jose - Guabira","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/san-jose-guabira-xQPBBPL4/","Asianodds","1.06","13.03","28.52","94.8%","Final result 2:1 (1:1, 1:0)","28 Dec  2019","20:00"
"1579704378-453","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Sport Boys - Bolivar","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/sport-boys-bolivar-buhkfOjU/","null","null","null","null","null","Final result 1:3 (0:1, 1:2)","25 Dec  2019","20:00"
"1579704446-574","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-aurora-GGOFAqyB/","Asianodds","1.42","5.32","7.02","96.7%","Final result 0:1 (0:1, 0:0)","28 Dec  2019","20:00"
"1579704385-459","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","San Jose - Blooming","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/san-jose-blooming-8jL7C56b/","bwin","1.20","6.25","8.50","90.0%","Final result 4:0 (0:0, 4:0)","25 Dec  2019","20:00"
"1579704436-560","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Destroyers - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/destroyers-the-strongest-buEK93jH/","null","null","null","null","null","Final result 2:3 (0:1, 2:2)","28 Dec  2019","20:00"
"1579704436-553","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Destroyers - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/destroyers-the-strongest-buEK93jH/","Bethard","6.00","5.40","1.35","91.5%","Final result 2:3 (0:1, 2:2)","28 Dec  2019","20:00"
"1579704378-445","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Sport Boys - Bolivar","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/sport-boys-bolivar-buhkfOjU/","bet365","5.25","4.50","1.40","88.7%","Final result 1:3 (0:1, 1:2)","25 Dec  2019","20:00"
"1579704211-89","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Oriente Petrolero - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/oriente-petrolero-aurora-C2bvlA6q/","Bethard","1.09","11.00","11.00","91.0%","Final result 2:1 (1:0, 1:1)","10 Dec  2019","00:30"
"1579704279-242","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Royal Pari - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/royal-pari-sport-boys-6qrs4Mds/","Asianodds","2.16","3.65","3.15","94.8%","Final result 0:1 (0:0, 0:1)","15 Dec  2019","21:15"
"1579704360-407","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Wilstermann - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/wilstermann-sport-boys-Ua0Yc6i5/","Asianodds","1.13","8.90","17.50","94.8%","Final result 3:2 (1:0, 2:2)","22 Dec  2019","21:15"
"1579704326-352","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Always Ready - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/always-ready-aurora-fs8L087n/","Bethard","1.22","6.35","8.00","90.7%","Final result 0:2 (0:0, 0:2)","21 Dec  2019","19:00"
"1579704391-476","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Royal Pari - Wilstermann","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/royal-pari-wilstermann-Klgoe4yO/","William Hill","5.25","4.75","1.44","91.3%","Final result 0:2 (0:0, 0:2)","25 Dec  2019","20:00"
"1579704442-572","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Bolivar - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/bolivar-royal-pari-8E3f31Tp/","null","null","null","null","null","Final result 2:2 (1:1, 1:1)","28 Dec  2019","20:00"
"1579704213-100","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Destroyers - Always Ready","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/destroyers-always-ready-4GLBlscf/","bet365","2.55","3.60","2.30","90.5%","Final result 1:3 (0:1, 1:2)","11 Dec  2019","19:00"
"1579704219-119","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Blooming - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/blooming-real-potosi-QPM7kNsl/","William Hill","1.44","4.60","5.50","91.4%","Final result 2:0 (1:0, 1:0)","11 Dec  2019","22:15"
"1579704235-155","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Guabira - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/guabira-sport-boys-bJ0jo8j2/","William Hill","2.35","3.50","2.62","91.5%","Final result 0:0 (0:0, 0:0)","13 Dec  2019","00:00"
"1579704452-584","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Always Ready - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/always-ready-nacional-potosi-CrIO8N5N/","1xBet","3.20","3.19","2.33","94.8%","Final result 3:2 (1:1, 2:1)","28 Dec  2019","20:00"
"1579704235-154","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/results/","Guabira - Sport Boys","https://www.oddsportal.com/soccer/bolivia/division-profesional-2019/guabira-sport-boys-bJ0jo8j2/","Unibet","2.60","3.20","2.43","90.2%","Final result 0:0 (0:0, 0:0)","13 Dec  2019","00:00"
