web-scraper-order,web-scraper-start-url,match,match-href,Bookmakers,Home Odds,Draw Odds,Away Odds,Payout,results,date,time
"1574805540-13231","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Guabira - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-universitario-de-sucre-naTdZ0Ii/","bet365","1.64","3.60","5.00","92.0%","Final result 2:1 (1:0, 1:1)","18 Oct  2017","19:00"
"1574805237-11910","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Bolivar - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-sport-boys-C0wQjUi2/","Bethard","1.19","5.50","11.00","89.8%","Final result 5:0 (3:0, 2:0)","21 May  2017","20:00"
"1574804690-10072","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Bolivar - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-wilstermann-UVvsybZe/","bet-at-home","1.57","3.76","4.39","88.4%","Final result 2:1 (1:1, 1:0)","16 Oct  2016","20:00"
"1574805126-11470","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Blooming - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-real-potosi-GbXYy7ts/","Pinnacle","1.32","5.63","9.65","96.3%","Final result 3:1 (0:1, 3:0)","08 Apr  2017","21:15"
"1574805645-13696","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Petrolero de Yacuiba - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-wilstermann-rmGpk4E6/","Asianodds","2.48","3.45","3.08","98.3%","Final result 1:3 (0:2, 1:1)","25 Nov  2017","19:00"
"1574805150-11581","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Wilstermann - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-bolivar-dlHaN7Rm/","null","null","null","null","null","Final result 1:0 (0:0, 1:0)","20 Apr  2017","00:00"
"1574805150-11579","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Wilstermann - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-bolivar-dlHaN7Rm/","Unibet","3.00","3.25","2.25","92.1%","Final result 1:0 (0:0, 1:0)","20 Apr  2017","00:00"
"1574805401-12608","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Oriente Petrolero - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-blooming-jcRfd63q/","bet-at-home","2.06","3.31","2.92","88.5%","Final result 0:0 (0:0, 0:0)","13 Aug  2017","23:30"
"1574804556-9629","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Petrolero de Yacuiba - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-oriente-petrolero-KvSJ6eOm/","null","null","null","null","null","Final result 0:1 (0:1, 0:0)","14 Aug  2016","19:00"
"1574805391-12561","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Guabira - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-sport-boys-KEzP1SuM/","bet365","1.80","3.75","3.75","91.8%","Final result 0:2 (0:2, 0:0)","12 Aug  2017","19:00"
"1574804995-11029","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","U. Sucre - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-san-jose-r3bStZzQ/","William Hill","1.53","4.00","5.00","90.6%","Final result 1:0 (1:0, 0:0)","11 Feb  2017","19:00"
"1574805358-12401","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Wilstermann - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-petrolero-de-yacuiba-Uc1kG5xB/","null","null","null","null","null","Final result 1:3 (0:2, 1:1)","30 Jun  2017","00:00"
"1574804582-9723","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Oriente Petrolero - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-guabira-GQmEGWiC/","bet365","1.40","4.33","8.50","94.1%","Final result 1:0 (0:0, 1:0)","25 Aug  2016","00:15"
"1574805349-12363","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Blooming - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-the-strongest-fu9xJ7hh/","Bethard","2.50","3.35","2.40","89.7%","Final result 4:1 (1:0, 3:1)","29 Jun  2017","00:30"
"1574805039-11158","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","U. Sucre - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-petrolero-de-yacuiba-x4xWw6Ko/","Marathonbet","1.48","4.70","6.50","95.9%","Final result 3:1 (3:1, 0:0)","23 Feb  2017","22:15"
"1574805492-13003","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Nacional Potosi - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-universitario-de-sucre-6BEbMgN5/","Unibet","1.60","3.50","4.70","89.0%","Final result 2:3 (1:2, 1:1)","23 Sep  2017","21:15"
"1574805708-13999","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Guabira - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-oriente-petrolero-2VVHKe4i/","Coolbet","2.25","3.40","2.80","91.3%","Final result 1:0 (0:0, 1:0)","10 Dec  2017","19:00"
"1574805060-11220","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","The Strongest - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-san-jose-UwBkFAZQ/","bet365","1.17","6.00","11.00","89.9%","Final result 3:1 (1:1, 2:0)","05 Mar  2017","21:15"
"1574805222-11856","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Wilstermann - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-blooming-tbprahpM/","William Hill","1.53","4.20","4.80","90.9%","Final result 3:1 (1:1, 2:0)","14 May  2017","21:15"
"1574805725-14048","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Nacional Potosi - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-san-jose-bcPQIZY3/","bet365","1.85","3.60","3.60","91.2%","Final result 3:1 (1:0, 2:1)","17 Dec  2017","19:00"
"1574804620-9853","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Real Potosi - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-san-jose-zkqMqVLb/","bet365","2.20","3.10","3.00","90.1%","Final result 2:1 (0:0, 2:1)","18 Sep  2016","19:00"
"1574805060-11224","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","The Strongest - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-san-jose-UwBkFAZQ/","Pinnacle","1.21","7.33","13.09","96.2%","Final result 3:1 (1:1, 2:0)","05 Mar  2017","21:15"
"1574805645-13704","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Petrolero de Yacuiba - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-wilstermann-rmGpk4E6/","Unibet","2.15","3.25","2.95","89.9%","Final result 1:3 (0:2, 1:1)","25 Nov  2017","19:00"
"1574804847-10546","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","Oriente Petrolero - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-wilstermann-zXTaAAmT/","null","null","null","null","null","Final result 0:1 (0:1, 0:0)","27 Nov  2016","23:30"
"1574805328-12266","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Petrolero de Yacuiba - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-guabira-UcuK0QxO/","1xBet","1.80","3.17","2.84","81.8%","Final result 1:3 (0:0, 1:3)","23 Jun  2017","19:00"
"1574805009-11073","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","Wilstermann - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-sport-boys-4CaOsFLJ/","Marathonbet","1.59","4.05","6.00","95.9%","Final result 3:1 (0:0, 3:1)","12 Feb  2017","21:15"
"1574805098-11357","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Real Potosi - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-nacional-potosi-MF4QMDqf/","Unibet","2.80","3.20","2.35","-","Final result 1:2 (0:2, 1:0)","26 Mar  2017","19:00"
"1574804740-10233","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","San Jose - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-bolivar-W2cdT9yI/","Marathonbet","3.05","3.50","2.34","96.1%","Final result 0:2 (0:0, 0:2)","28 Oct  2016","00:00"
"1574805132-11486","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Bolivar - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-universitario-de-sucre-OOzszoBg/","18bet","1.26","4.80","8.70","89.5%","Final result 5:0 (3:0, 2:0)","09 Apr  2017","20:00"
"1574805519-13142","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Real Potosi - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-petrolero-de-yacuiba-6kZEzjsN/","bwin","1.45","4.00","6.00","90.4%","Final result 1:1 (0:1, 1:0)","08 Oct  2017","19:00"
"1574804847-10538","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","Oriente Petrolero - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-wilstermann-zXTaAAmT/","1xBet","1.74","3.84","4.88","96.1%","Final result 0:1 (0:1, 0:0)","27 Nov  2016","23:30"
"1574804601-9791","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Wilstermann - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-the-strongest-dp5qWBia/","1xBet","2.24","3.62","3.15","96.1%","Final result 0:3 (0:2, 0:1)","11 Sep  2016","21:15"
"1574805602-13495","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Sport Boys - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-guabira-AJiNoV7E/","Pinnacle","1.80","4.03","4.24","96.2%","Final result 1:1 (1:0, 0:1)","05 Nov  2017","19:00"
"1574805521-13150","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","San Jose - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-nacional-potosi-SfdWIuYA/","1xBet","1.76","4.00","4.54","96.3%","Final result 1:0 (0:0, 1:0)","14 Oct  2017","19:00"
"1574804556-9625","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Petrolero de Yacuiba - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-oriente-petrolero-KvSJ6eOm/","Marathonbet","3.13","3.52","2.29","96.1%","Final result 0:1 (0:1, 0:0)","14 Aug  2016","19:00"
"1574805624-13597","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Nacional Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-wilstermann-UqjBz5aD/","Coolbet","2.40","3.30","2.65","91.2%","Final result 2:0 (1:0, 1:0)","12 Nov  2017","21:15"
"1574804871-10616","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","Wilstermann - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-universitario-de-sucre-b7Ag3yzn/","18bet","1.62","3.65","4.43","89.5%","Final result 2:2 (1:0, 1:2)","04 Dec  2016","00:00"
"1574805443-12813","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","San Jose - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-universitario-de-sucre-pxb4CIgs/","null","null","null","null","null","Final result 4:3 (2:2, 2:1)","09 Sep  2017","19:00"
"1574805512-13099","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Sport Boys - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-san-jose-Ye3NK13b/","Asianodds","1.75","4.08","4.49","96.2%","Final result 1:0 (0:0, 1:0)","28 Sep  2017","19:00"
"1574805424-12713","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Real Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-wilstermann-jHgt832e/","null","null","null","null","null","Final result 2:5 (2:1, 0:4)","24 Aug  2017","00:00"
"1574805558-13309","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Bolivar - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-guabira-jc9MTdnT/","bet365","1.16","6.00","15.00","91.3%","Final result 3:0 (2:0, 1:0)","22 Oct  2017","00:00"
"1574804648-9945","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","San Jose - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-wilstermann-23a2P0zp/","Marathonbet","2.39","3.48","2.98","96.0%","Final result 1:0 (1:0, 0:0)","25 Sep  2016","19:00"
"1574805253-11976","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Bolivar - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-blooming-0MJKCBEL/","null","null","null","null","null","Final result 5:0 (2:0, 3:0)","27 May  2017","00:00"
"1574804850-10550","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","San Jose - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-nacional-potosi-pMTc2zYf/","bet365","1.75","3.40","4.33","91.2%","Final result 2:2 (1:1, 1:1)","30 Nov  2016","22:30"
"1574805375-12484","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","The Strongest - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-sport-boys-ITvPrmZq/","William Hill","1.22","6.00","9.00","91.1%","Final result 5:1 (3:0, 2:1)","04 Aug  2017","00:00"
"1574805483-12961","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","U. Sucre - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-the-strongest-xWMsQyOt/","Bethard","3.30","3.35","2.00","90.8%","Final result 2:0 (1:0, 1:0)","17 Sep  2017","21:15"
"1574805112-11402","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Oriente Petrolero - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-wilstermann-QT8GJPQC/","William Hill","1.91","3.40","3.50","90.6%","Final result 2:0 (0:0, 2:0)","02 Apr  2017","19:00"
"1574804757-10285","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","The Strongest - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-bolivar-Qe3N0rEm/","Unibet","2.45","3.25","2.70","92.1%","Final result 1:1 (0:0, 1:1)","30 Oct  2016","21:15"
"1574804921-10775","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","Real Potosi - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-petrolero-de-yacuiba-0lhdvk29/","null","null","null","null","null","Final result 2:0 (1:0, 1:0)","12 Dec  2016","23:00"
"1574805314-12215","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","The Strongest - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-universitario-de-sucre-8AVe6U8n/","William Hill","1.25","5.50","8.50","91.0%","Final result 1:0 (0:0, 1:0)","18 Jun  2017","21:15"
"1574804880-10646","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","Real Potosi - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-the-strongest-KGBk4HKu/","18bet","2.65","3.28","2.29","89.4%","Final result 0:2 (0:1, 0:1)","04 Dec  2016","21:15"
"1574805312-12201","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Guabira - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-san-jose-lMINOxPD/","Pinnacle","1.64","4.21","5.19","96.2%","Final result 2:0 (2:0, 0:0)","18 Jun  2017","19:00"
"1574804566-9664","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Guabira - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-nacional-potosi-fcKW3g86/","bwin","1.67","3.50","4.40","89.9%","Final result 2:1 (1:0, 1:1)","20 Aug  2016","19:30"
"1574805546-13254","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Oriente Petrolero - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-bolivar-GvH9Wb2A/","1xBet","2.38","3.54","2.97","96.2%","Final result 5:1 (2:0, 3:1)","19 Oct  2017","00:30"
"1574805178-11685","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Wilstermann - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-nacional-potosi-bH1737y8/","Marathonbet","2.58","3.60","2.66","96.0%","Final result 3:2 (0:1, 3:1)","29 Apr  2017","21:15"
"1574805150-11574","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Wilstermann - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-bolivar-dlHaN7Rm/","Bethard","2.85","3.30","2.15","89.4%","Final result 1:0 (0:0, 1:0)","20 Apr  2017","00:00"
"1574805504-13059","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Real Potosi - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-the-strongest-nu1BN3Ju/","1xBet","3.12","3.68","2.24","96.3%","Final result 1:2 (0:1, 1:1)","28 Sep  2017","00:00"
"1574805349-12362","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Blooming - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-the-strongest-fu9xJ7hh/","bet365","2.63","3.40","2.38","91.4%","Final result 4:1 (1:0, 3:1)","29 Jun  2017","00:30"
"1574805296-12137","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Oriente Petrolero - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-san-jose-2mZrjc1i/","Bethard","1.48","3.90","5.45","89.6%","Final result 4:1 (2:0, 2:1)","15 Jun  2017","00:30"
"1574805708-13992","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Guabira - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-oriente-petrolero-2VVHKe4i/","18bet","2.25","3.50","2.85","92.5%","Final result 1:0 (0:0, 1:0)","10 Dec  2017","19:00"
"1574804651-9955","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Guabira - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-real-potosi-QwxZtT5H/","Marathonbet","1.76","3.90","4.60","96.0%","Final result 3:0 (1:0, 2:0)","25 Sep  2016","19:00"
"1574804818-10458","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","Wilstermann - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-nacional-potosi-zTgomJps/","1xBet","1.64","4.66","4.66","96.3%","Final result 2:0 (0:0, 2:0)","24 Nov  2016","22:00"
"1574804953-10874","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","U. Sucre - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-guabira-GOQOVHF6/","1xBet","1.31","6.25","8.40","95.9%","Final result 1:3 (0:1, 1:2)","22 Dec  2016","00:00"
"1574804675-10031","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Sport Boys - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-oriente-petrolero-ARebqMRF/","1xBet","2.31","3.56","3.08","96.3%","Final result 2:2 (1:0, 1:2)","30 Sep  2016","00:30"
"1574804930-10793","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","San Jose - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-universitario-de-sucre-EiIVhlH2/","18bet","2.18","3.23","2.86","89.4%","Final result 1:1 (1:1, 0:0)","17 Dec  2016","20:00"
"1574805375-12481","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","The Strongest - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-sport-boys-ITvPrmZq/","Marathonbet","1.24","7.60","9.60","96.0%","Final result 5:1 (3:0, 2:1)","04 Aug  2017","00:00"
"1574805579-13402","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Sport Boys - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-the-strongest-r7COQTVl/","Coolbet","2.45","3.30","2.60","91.3%","Final result 1:5 (1:2, 0:3)","29 Oct  2017","19:00"
"1574804818-10464","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","Wilstermann - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-nacional-potosi-zTgomJps/","Unibet","1.50","4.00","5.85","91.9%","Final result 2:0 (0:0, 2:0)","24 Nov  2016","22:00"
"1574804656-9974","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Oriente Petrolero - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-blooming-rFGaOKkj/","bwin","2.00","3.50","3.10","90.2%","Final result 3:1 (3:0, 0:1)","25 Sep  2016","23:30"
"1574804556-9622","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Petrolero de Yacuiba - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-oriente-petrolero-KvSJ6eOm/","bet-at-home","2.68","3.22","2.24","88.5%","Final result 0:1 (0:1, 0:0)","14 Aug  2016","19:00"
"1574804635-9894","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Bolivar - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-nacional-potosi-2NqAHCx6/","bwin","1.22","5.75","8.25","89.7%","Final result 4:2 (2:2, 2:0)","21 Sep  2016","19:00"
"1574805183-11706","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Guabira - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-bolivar-GhWiBJfE/","Bethard","3.00","3.50","2.00","89.4%","Final result 2:1 (1:1, 1:0)","30 Apr  2017","19:00"
"1574804582-9725","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Oriente Petrolero - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-guabira-GQmEGWiC/","Marathonbet","1.40","4.60","9.10","96.0%","Final result 1:0 (0:0, 1:0)","25 Aug  2016","00:15"
"1574804577-9700","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Blooming - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-petrolero-de-yacuiba-YshgLfws/","18bet","2.24","3.16","2.82","89.5%","Final result 0:1 (0:1, 0:0)","21 Aug  2016","23:30"
